sku,category,category_label,title,url,image_count,first_image,description
,showroom-items,Showroom items,Light element LC0371,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-429658748472-svetovoi-element-lc0371,1,https://static.tildacdn.com/stor3834-3137-4239-a362-323262373432/877bd03f91be4afc2f79b3fb22fdcb14.jpg,Element: composition LC0371 Element size: L250 Element material: glass LED: G4 1.5W 12V 3000K
,showroom-items,Showroom items,Light element LC0400,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-658107124782-svetovoi-element-lc0400,4,https://static.tildacdn.com/stor6666-6165-4465-a265-656235386364/4fdd56a3c28d4d40f38e9bc222cfbe39.jpg,Element: composition LC0400 Element size: H400 Element material: crystal LEDs: G4 1.5W 12V 3000K
,showroom-items,Showroom items,Light element LC0365,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-499821971892-svetovoi-element-lc0365,2,https://static.tildacdn.com/stor6137-3663-4961-a163-343435663963/d6ad1ab7acdcf16e045477a683c90b8f.jpg,Element: composition LC0365 Element size: H300mm Color: white enamel Element material: ceramic LED: G4 1.5W 12V 3000K
,showroom-items,Showroom items,Light element LC0536,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-823591019442-svetovoi-element-lc0536,4,https://static.tildacdn.com/stor3565-6135-4939-a637-306163663533/037a9a38268df34cac3b18c4bee6aeef.jpg,"Element: composition LC0536 Element size: D90, H400mm Element material: glass LED: G4 1.5W 12V 3000K"
,showroom-items,Showroom items,Light element LC0028,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-538789809242-svetovoi-element-lc0028,2,https://static.tildacdn.com/stor3730-6533-4238-a635-396531346535/a9429c3f5db421961a323a6021022b6f.jpg,"Element: composition LC0028 Element size: D120mm, L500mm Element material: crystal LEDs: G4 1.5W 12V 3000K"
,showroom-items,Showroom items,Lighting composition LC0164,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-597133512132-svetovaya-kompozitsiya-lc0164,3,https://static.tildacdn.com/stor6330-3936-4338-b938-656235386137/470cfa7a5b2e01cdc60fd90934f8a94a.jpg,"Specifications for composition LC0164 Element size: D100mm, D180mm Number of elements in composition: 110pcs. Element material: glass LEDs: G4 1.5W 220V 3000K"
,showroom-items,Showroom items,Light element LC0383,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-617033344292-svetovoi-element-lc0383,4,https://static.tildacdn.com/stor3036-6464-4561-b333-633966333566/708c6ed3b4cc70a1bc95f9f4ca9b0ded.jpg,"Element: composition LC0383 Element size: W130, H300mm Element material: crystal LED: G4 1.5W 12V 3000K"
LC0540,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-169961402292-svetovaya-kompozitsiya,8,https://static.tildacdn.com/stor3830-3732-4263-b161-386637363631/c926b02c8b55d5d378223ebe3a7b1675.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: D40mm, L300-500mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0543,sculptural-decor,Sculptural compositions & decor,Wall art object,https://vargov.ru/decor_and_sculptural_compositions_vargovdesign_ru/tproduct/727172771-469700312312-nastennii-art-obekt,6,https://static.tildacdn.com/stor3865-3962-4261-a334-663934356461/746c1b369e5b56cfccdb41e1e4cdb255.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Size: any 3D model (max, fbx) at actual production scale: download the 3D model"
,showroom-items,Showroom items,Light element LC0031,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-869270585992-svetovoi-element-lc0031,1,https://static.tildacdn.com/stor6361-6566-4939-b437-613262353330/420abfe1504f5742139bffd44400776c.jpg,"Element: composition LC0031 Element size: H250,350,450mm Element material: crystal LEDs: G4 1.5W 12V 3000K"
,showroom-items,Showroom items,Light element LC0372,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-802325814232-svetovoi-element-lc0372,1,https://static.tildacdn.com/stor3035-6235-4238-a339-396165306665/21c1479dd08bcd45a63756cac5d2f153.jpg,Element: composition LC0372 Element size: D250mm Element material: crystal LEDs: G4 1.5W 12V 3000K
LC0541,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-120505114532-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor6331-3633-4963-a666-643133323133/31ae203d1065fcd180be2fbbb353422e.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Elements size: D250mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0544,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-256989362292-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor3532-3366-4737-a439-313136626432/fa205d14ed033157d6a978ecc3821fb4.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Elements size: D80mm, D160mm 3D model (max, fbx) at actual production scale: download the 3D model"
,showroom-items,Showroom items,Light element LC0262,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-521353378352-svetovoi-element-lc0262,1,https://static.tildacdn.com/stor6165-3432-4863-b563-303462316234/503465514ed2f5f895248a907bdb740c.jpg,"Element: composition LC0262 Element size: D200,250,300mm Element material: glass LEDs: G4 1.5W 12V 3000K"
LC0545-1,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-623760643502-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor3530-3039-4131-b433-366261663832/853a06327a93c86b45643195ea70fe6a.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Elements size: D250mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0545,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-152539694592-svetovaya-kompozitsiya,22,https://static.tildacdn.com/stor3934-3531-4531-b162-313132326664/98a1ab0623902bfd67762beb0d16903d.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Elements size: D250mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0546,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-104511124022-svetovaya-kompozitsiya,18,https://static.tildacdn.com/stor3366-3164-4132-a635-663136343861/7a06459d6cab1c7a184ba255c2f9765a.jpg,"Composition size can be anything, fully custom-made. Element size: from L150mm to L350mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
,showroom-items,Showroom items,Lighting composition LC0217,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-348074910292-svetovaya-kompozitsiya-lc0217,6,https://static.tildacdn.com/stor6136-3862-4466-a363-396130323433/45fad746f3a12ef31506608614a1421a.jpg,Specifications for composition LC0217 Strip width: 300mm Strip length: 6 linear meters Color: red Element material: glass
LC0548,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-283995046752-svetovaya-kompozitsiya,18,https://static.tildacdn.com/stor3930-3338-4831-b062-326162363832/79b6f5a9c5b69777c6477f091deb15ef.jpg,"Composition size can be anything, fully custom-made. Elements size: H280mm, D100mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0550,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-132664628552-svetovaya-kompozitsiya,23,https://static.tildacdn.com/stor3838-3439-4331-a665-633761663937/0bfb6e5a93521c1d88fcb91e3967b82f.jpg,"Composition size can be anything, fully custom-made. Elements size: 1. D220mm, 2. D75mm, H240mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
,showroom-items,Showroom items,Light element LC0164,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-751993277582-svetovoi-element-lc0164,2,https://static.tildacdn.com/stor3739-3461-4036-a339-313232323264/e8a973c5efe7d7dae92e9590ed2867ff.jpg,"Element for compositions LC0164 Element size: D100mm, D180mm Element material: glass, ceramic"
,showroom-items,Showroom items,Light element LC0087,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-857320580032-svetovoi-element-lc0087,1,https://static.tildacdn.com/stor3463-3363-4365-b134-313935633566/596c3da8f36f1696f954f8dcb1281715.jpg,"Element for compositions LC0087 Element size: L200,250,300mm Element material: glass"
LC0549,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-366845959142-svetovaya-kompozitsiya,41,https://static.tildacdn.com/stor6135-3964-4535-b964-633439633031/203ba01d249a493c9c4d3ae1325d0bd8.jpg,"Composition size can be anything, fully custom-made. Elements size: D200-400mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0551,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-365509200162-svetovaya-kompozitsiya,11,https://static.tildacdn.com/stor3638-3536-4637-b363-353536343965/7d6b0a01ba30763a747a710f40bc302b.jpg,"Composition size can be anything, fully custom-made. Elements size: H200mm, L140mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0553,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-349606239642-svetovaya-kompozitsiya,27,https://static.tildacdn.com/stor3932-3430-4935-b161-333533363662/96e21e8cf8479d8e06d098552527706e.jpg,"Composition size can be anything, fully custom-made. Element size: 250mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0543-1,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Sconce,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-316557207452-bra,10,https://static.tildacdn.com/stor3739-3262-4636-b366-353166333531/8f4fe759538fbb3549729691e7de2c61.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Size: H430mm, L150mm, W100mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0542,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-896095370942-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor3162-6635-4338-b732-313766333764/95989ab5e6b3e52a59cff9f6d33fe4d8.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Elements size: H200mm, H300mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0547,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-392095121302-svetovaya-kompozitsiya,17,https://static.tildacdn.com/stor6537-6565-4332-b037-663436373632/03846d426b48dc7eeec1338e3044ff66.jpg,"Composition size can be anything, fully custom-made. Elements size: 1. H200mm, D40mm, 2. H300mm, D90mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0558,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-293916801302-torsher,8,https://static.tildacdn.com/stor6137-3230-4532-b862-623631653334/5d996f15a57cc1048ca668aefabdfea6.jpg,"Floor lamp size: H1750mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0566,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-330061489722-svetovaya-kompozitsiya,39,https://static.tildacdn.com/stor3862-3534-4965-a530-643364393465/fd335e0da97a2bc3d881dc4a4129c82f.jpg,"Composition size can be anything, fully custom-made. Element size: H600-700mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0563,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Sconce-wall sculpture,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-948004218212-bra-nastennaya-skulptura,14,https://static.tildacdn.com/stor6137-3035-4533-b562-613062393263/d71250b9777c14e34d107a0ac9b06448.jpg,"Element size: D300mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0568,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-518732307942-svetovaya-kompozitsiya,19,https://static.tildacdn.com/stor6430-3361-4361-b665-613933306238/ae8591865451c23f60c3e24323442b7e.jpg,"Composition size can be anything, fully custom-made. Element size: D260mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0569,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Tabletop art object,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-185649609872-nastolnii-art-obekt,4,https://static.tildacdn.com/stor3731-6565-4437-b562-383338633565/c32e7e625cd7700c1fcc0bae455096a5.jpg,"Size: D260mm, W125mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0570,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-457270641642-svetovaya-kompozitsiya,8,https://static.tildacdn.com/stor3765-6562-4630-b862-383664643737/911615efa8ce5e25215facd3c97bf3b7.jpg,"Composition size can be anything, fully custom-made. Element size: L750mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0560,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-998713425152-torsher,7,https://static.tildacdn.com/stor6638-3132-4434-b435-396461333836/2c37cd3cc64eedb8f0dcd583bbb59c08.jpg,"Floor lamp size: H1750mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0567,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Sconce,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-610840687692-bra,7,https://static.tildacdn.com/stor6536-6465-4337-a438-656138316163/859a15deacc43cfb10a1e50fe85162bc.jpg,"Size: H700-750mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0562,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-800679276732-torsher,11,https://static.tildacdn.com/stor3464-6333-4438-a335-323235653264/554e0642832b2b89fba594a0c9a71c46.jpg,"Floor lamp size: H1750mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0571,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-340007587832-svetovaya-kompozitsiya,25,https://static.tildacdn.com/stor6662-3733-4633-b431-383235636433/0cbe2063d4399e01d2ae4a1d68d72090.jpg,"Composition size can be anything, fully custom-made. Elements size: 250x150X150mm, 320X150X180mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
,showroom-items,Showroom items,Lighting composition LC0536,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-474151273432-svetovaya-kompozitsiya-lc0536,4,https://static.tildacdn.com/stor3430-3338-4064-b866-383938386431/b8dc42a0c68fceaef59783efe35b76e4.jpg,"Specifications for composition LC0536 Size composition on a metal base: D800mm, H2000mm Element size: D90mm, H400mm Number of elements in composition: 80pcs. Element color: clear colorless Element material: glass LED in element: G4 1.5W 220V 3500K"
,showroom-items,Showroom items,Lighting composition LC0217,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-578470979502-svetovaya-kompozitsiya-lc0217,7,https://static.tildacdn.com/stor6637-3866-4037-b639-333136386231/a0b2b4f8382479f4fff736f2b17d7bfd.jpg,Specifications for composition LC0217 Strip width: 250mm Strip length: 9 linear meters Frame color: brass Color: smoky Element material: glass Connects to a single 220V output
LC0580,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-364973612322-svetovaya-kompozitsiya,31,https://static.tildacdn.com/stor6332-6337-4632-b961-393234336361/df14fd9575e7f541a727c81337808c3a.jpg,"Composition size can be anything, fully custom-made. Element size: L1200mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0584,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-367866406862-svetovaya-kompozitsiya,8,https://static.tildacdn.com/stor3431-3964-4238-a238-363864633939/994d51e9b36f68a5ca927158cefd98b6.jpg,"Composition size can be anything, fully custom-made. Element size: L600mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
,showroom-items,Showroom items,Light element LC0232,https://vargov.ru/official_showroom_vargovdesign/tproduct/1876430811-213072977992-svetovoi-element-lc0232,2,https://static.tildacdn.com/stor3036-3062-4831-b861-316437343133/d2a3a9345d9ba8aea88bf2845fcef0b2.jpg,"Element for compositions LC0232 Element size: L250,300,350mm Element material: glass"
LC0585,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-845660488562-svetovaya-kompozitsiya,15,https://static.tildacdn.com/stor6165-3263-4264-b936-636530623430/d09eb20207b32681c3057f67ecd0c14a.jpg,"Composition size can be anything, fully custom-made. Element size: 200X300mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0582,sculptural-decor,Sculptural compositions & decor,Interior partition,https://vargov.ru/decor_and_sculptural_compositions_vargovdesign_ru/tproduct/727172771-345497527662-mezhkomnatnaya-peregorodka,11,https://static.tildacdn.com/stor3538-3664-4564-b734-653734386663/fb2c2f3a4db600c2d2e87a3f31acb289.jpg,"Composition size can be anything, fully custom-made. The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0579,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-884719531542-svetovaya-kompozitsiya,23,https://static.tildacdn.com/stor3765-6530-4634-a334-376236323139/7bf423c1cbb2ba3d40d39d28e2bfb286.jpg,"Composition size can be anything, fully custom-made. Main element size: 150X350mm Stone size: D60-80mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0586,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp Driplight,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-176715272222-torsher-driplight,10,https://static.tildacdn.com/stor6335-3931-4136-b934-373234643730/7ce481749b066e0cd25f376789e67987.jpg,"Floor lamp size: H1500-1800mm (adjustable) The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model Yes, we know this design isn't for everyone. Not everyone is ready to calmly place an object that looks like an IV drip stand in their interior — and have it become the most talked-about piece in the room. Some people want safe decor. Some want yet another neutral floor lamp nobody will notice. And some find it more interesting to live"
LC0590,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-389316767522-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor3462-3832-4932-b165-653737656639/bb96282c537c50e6ef372fcdf38ad31f.jpg,"Composition size can be anything, fully custom-made. Element size: D80mm, H500mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0591,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-882931839772-svetovaya-kompozitsiya,54,https://static.tildacdn.com/stor6563-3830-4039-b739-376363316365/a88db7d64568ed8b3a58e7d0974d9918.jpg,"Composition size can be anything, fully custom-made. Element size: D70mm, L1100mm (bend angle 70,120) The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0588,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-203438488982-svetovaya-kompozitsiya,16,https://static.tildacdn.com/stor6630-6631-4630-b739-653966383139/072d8ba0107ec805fac8520c3358dfcc.jpg,"Composition size can be anything, fully custom-made. Element size: D200-300mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0592,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-300565426572-dekorativnaya-kompozitsiya,22,https://static.tildacdn.com/stor6338-3739-4235-a531-336639333130/364afee11513a28310d6bcf5ccc5030b.jpg,"Composition size can be anything, fully custom-made. Element size: 300X350mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0574,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-185027544072-svetovaya-kompozitsiya,31,https://static.tildacdn.com/stor3439-3030-4131-a532-353666356134/66c280ee8966d605822460cea35d015e.jpg,"Composition size can be anything, fully custom-made. Element size: H400,500,600mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0593-2,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-545674545882-torsher,5,https://static.tildacdn.com/stor3866-6432-4534-b463-396266643863/8c0908a1e6f4058c970106d84b718b6c.png,"Floor lamp size: H1650mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0595,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Tabletop art object,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-968008192182-nastolnii-art-obekt,5,https://static.tildacdn.com/stor6333-3237-4161-b666-336135346538/be1d7f2fcd795a4c96312cadd55953b8.jpg,"Size: 300X220mm, H440mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0587,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-914226446102-svetovaya-kompozitsiya,58,https://static.tildacdn.com/stor3761-3665-4136-a163-316436306262/97c1b7ff2311bc5f63bf302a9a7dbe98.jpg,"Composition size can be anything, fully custom-made. Element size: D15mm, H80mm Cord length: any The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0589,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-864925539182-svetovaya-kompozitsiya,34,https://static.tildacdn.com/stor3764-3862-4639-a464-316164623231/57844f3cbae6ac010d16b71a097a4b7d.jpg,"Composition size can be anything, fully custom-made. Composition parameters: composition size: 1500x2000mm outline length: 45 linear meters number of elements D15mm, H250-300mm: 2000pcs LEDs 0.1W: 420pcs composition power: 50W The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0594,sculptural-decor,Sculptural compositions & decor,Wall lighting compositions,https://vargov.ru/decor_and_sculptural_compositions_vargovdesign_ru/tproduct/727172771-961607348842-nastennie-svetovie-kompozitsii,25,https://static.tildacdn.com/stor3730-3435-4933-b439-336537373239/ebc81d9a287c92035ddfd17c7180fe06.jpg,"Custom-made compositions in any size and any number of elements The warranty applies only to the original product Element size: D300,400mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0598,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-913595130842-svetovaya-kompozitsiya,17,https://static.tildacdn.com/stor6333-3331-4336-b835-383034323663/f53ac8d9a1e93f1be9ae10afc85ce948.jpg,"Composition and element size can be anything, fully custom-made. Elements size: W120mm, H600mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0593,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-789365745292-torsher,5,https://static.tildacdn.com/stor6461-3530-4664-b939-613138363834/f5b28a61c4fbed0c98002e34b52259e7.png,"Floor lamp size: H1650mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0576,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-261021525572-svetovaya-kompozitsiya,35,https://static.tildacdn.com/stor3038-3431-4565-b633-383562633337/b3717664f6a02874e2c32db8abb36ee5.jpg,"Composition size can be anything, fully custom-made. Elements size: D100mm, D200mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0597,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-357646273602-svetovaya-kompozitsiya,27,https://static.tildacdn.com/stor3133-3661-4565-b135-323738343932/23968434f6bc49b6bab74c6f4328ea79.jpg,"Composition and element size can be anything, fully custom-made. Elements size: W120mm, H600mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
,stock-elements,Elements in stock,Elements LC0298 in stock,https://vargov.ru/elements_in_stock/tproduct/2401769381-355090529943-elementi-lc0298-v-nalichii,1,https://static.tildacdn.com/stor6561-6163-4064-a265-646461623264/994781b05b2e74cdb9164d42fe8bd57a.jpg,"Cable length: any Mounting kit color: white, brass, black The composition can be of any size and contain any number of elements. Minimum order: 20 pieces. Composition options from Vargov®Design"
LC0600,sculptural-decor,Sculptural compositions & decor,Wall-ceiling decorative composition,https://vargov.ru/decor_and_sculptural_compositions_vargovdesign_ru/tproduct/727172771-499797017883-nastenno-potolochnaya-dekorativnaya-komp,40,https://static.tildacdn.com/stor3234-6131-4163-b737-366230653033/db5067643809aad1680e41a2596ce67a.jpg,"Composition and element size can be anything, fully custom-made. Elements size: D150,200,300mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0601,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-810776104363-svetovaya-kompozitsiya,24,https://static.tildacdn.com/stor3639-6266-4539-a631-656131646565/02c5168ee7f0db3640d20cfc7130483b.jpg,"Composition and element size can be anything, fully custom-made. Element size: L400mm, W100mm, H130mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
,stock-elements,Elements in stock,Elements LC0264 in stock,https://vargov.ru/elements_in_stock/tproduct/2401769381-222090772823-elementi-lc0264-v-nalichii,1,https://static.tildacdn.com/stor6237-6136-4034-b434-663736356664/2599923b2a24d9d290f8821579565b44.jpg,"Wire/cable length: any Hardware: brass Cable color: clear, black Mounting kit color: white, brass, black The composition can be of any size and contain any number of elements. Minimum order: 10 pieces. Composition options from Vargov®Design"
LC0596,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-867140477982-svetovaya-kompozitsiya,30,https://static.tildacdn.com/stor3166-3834-4934-a461-363736313637/d40c2b9a7a7999a94697676cf7eeb2ea.jpg,"Composition size can be anything, fully custom-made. Element size: D250mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
